"","id","year","title"
"21",26351306,2016,"Effects of MVA85A vaccine on tuberculosis  challenge in animals: systematic review."
"22",26333502,2016,"[Intervention efficacy of lamivudine on liver dysfunction in patients undergoing anti-tuberculosis treatment for pulmonary tuberculosis complicated with  chronic hepatitis B: a Meta-analysis]."
"23",26275647,2016,"Outcomes of Chinese herb medicine for the treatment of multidrug-resistant tuberculosis: a systematic review and meta-analysis."
"24",26269299,2016,"Diagnostic Efficacy and Safety of Endobronchial Ultrasound-Guided Transbronchial Needle Aspiration in Intrathoracic Tuberculosis: A Meta-analysis."
"25",25964137,2016,"Moxifloxacin plus standard first-line therapy in the treatment of pulmonary tuberculosis: A meta-analysis."
"26",25879796,2016,"Retraction note: Clinical efficacy of posterior versus anterior instrumentation for the treatment of spinal tuberculosis in adults: a meta-analysis."
"27",24384902,2016,"Safety and availability of clofazimine in the treatment of multidrug and extensively drug-resistant tuberculosis: analysis of published guidance and meta-analysis of cohort studies."
"28",25973226,2015,"Systematic review and meta-analysis of the efficacy and safety of therapy with linezolid containing regimens in the treatment of multidrug-resistant and extensively drug-resistant tuberculosis."
"29",25937888,2015,"Comparative efficacy and acceptability of five anti-tubercular drugs in treatment of multidrug resistant tuberculosis: a network meta-analysis."
"30",25698521,2015,"Efficacy and Safety of Posterior Versus Combined Posterior and Anterior Approach for the Treatment of Spinal Tuberculosis: A Meta-Analysis."
"31",24911886,2015,"Nevirapine versus efavirenz for patients co-infected with HIV and tuberculosis: a systematic review and meta-analysis."
"32",24336911,2015,"Protection by BCG vaccine against tuberculosis: a systematic review of randomized controlled trials."
"33",25097193,2014,"Effect of BCG vaccination against Mycobacterium tuberculosis infection in children: systematic review and meta-analysis."
"34",24564378,2014,"Tuberculosis in childhood: a systematic review of national and international guidelines."
"35",24555672,2014,"Clinical efficacy of posterior versus anterior instrumentation for the treatment of spinal tuberculosis in adults: a meta-analysis."
"36",24555539,2014,"Efficacy of isoniazid prophylactic therapy in prevention of tuberculosis in children: a meta-analysis."
"37",24021245,2014,"Systematic review and meta-analysis of the current evidence on the duration of protection by bacillus Calmette-Guérin vaccination against tuberculosis."
"38",23369413,2013,"Corticosteroids for prevention of mortality in people with tuberculosis: a systematic review and meta-analysis."
"39",23324135,2013,"Mobile phone text messaging for promoting adherence to anti-tuberculosis treatment: a systematic review protocol."
"40",23271959,2013,"Research on implementation of interventions in tuberculosis control in low- and middle-income countries: a systematic review."
"41",23054996,2013,"Outcomes of clofazimine for the treatment of drug-resistant tuberculosis: a systematic review and meta-analysis."
"42",22325685,2012,"Linezolid for the treatment of complicated drug-resistant tuberculosis: a systematic review and meta-analysis."
"43",21715206,2011,"Adjunctive therapy with interferon-gamma for the treatment of pulmonary tuberculosis: a systematic review."
"44",21642292,2011,"Pulmonary resection for patients with multidrug-resistant tuberculosis: systematic review and meta-analysis."
"45",21333096,2011,"Higher-dose rifampin for the treatment of pulmonary tuberculosis: a systematic review."
"46",20077739,2010,"[A systematic review on the protective efficacy of BCG against children tuberculosis meningitis and millet tuberculosis]."
"47",19911936,2010,"4 months of rifampin compared with 9 months of isoniazid for the management of latent tuberculosis infection: a meta-analysis and cost-effectiveness study that focuses on compliance and liver toxicity."
"48",19578224,2010,"Intermittent or daily short course chemotherapy for tuberculosis in children: meta-analysis of randomized controlled trials."
"49",19753109,2009,"Effect of duration and intermittency of rifampin on tuberculosis treatment outcomes: a systematic review and meta-analysis."
"50",19642133,2009,"Tuberculosis in liver transplant recipients: a systematic review and meta-analysis of individual patient data."
"51",19555529,2009,"Rifapentine vs. rifampicin for the treatment of pulmonary tuberculosis: a systematic review."
"52",18250104,2008,"Long term efficacy of DOTS regimens for tuberculosis: systematic review."
"53",17044199,2006,"Rifampicin plus pyrazinamide versus isoniazid for treating latent tuberculosis infection: a meta-analysis."
"54",16616560,2006,"Effect of BCG vaccination on childhood tuberculous meningitis and miliary tuberculosis worldwide: a meta-analysis and assessment of cost-effectiveness."
"55",15714411,2006,"Short-course therapy with rifampin plus isoniazid, compared with standard therapy with isoniazid, for latent tuberculosis infection: a meta-analysis."
"56",11010824,2001,"Preventing tuberculosis with bacillus Calmette-Guérin vaccine: a meta-analysis of the literature."
"57",29954353,NA,"Effects of vitamin D supplementation on the outcomes of patients with pulmonary tuberculosis: a systematic review and meta-analysis."
"58",29944682,NA,"Diagnostic accuracy of the loop-mediated isothermal amplification assay for extrapulmonary tuberculosis: A meta-analysis."
"59",29900130,NA,"Efficacy and Safety of Vitamin D Supplementation for Pulmonary Tuberculosis: A Systematic Review and Meta-analysis."
"60",29746953,NA,"Reversion of QuantiFERON-TB Gold In-Tube test in individuals with and without prophylactic treatment for latent tuberculosis infection: A systematic review and meta-analysis."
"61",29637889,NA,"The effectiveness and cost-effectiveness of screening for latent tuberculosis among migrants in the EU/EEA: a systematic review."
"62",29624706,NA,"Pharmacokinetics of efavirenz in patients on antituberculosis treatment in high human immunodeficiency virus and tuberculosis burden countries: A systematic review."
"63",29280783,NA,"Isoniazid for the Prevention of Tuberculosis in HIV-Infected Children: A Systematic Review and Meta-Analysis."
"64",28902004,NA,"Antiretroviral Therapy in HIV-Infected Children With Tuberculosis: A Systematic Review."
"65",28840010,NA,"Delamanid and bedaquiline to treat multidrug-resistant and extensively drug-resistant tuberculosis in children: a systematic review."
