"","id","year","title"
"25",27373289,2017,"[A Meta-analysis of the accuracy of interferon-γ release assays in differentiating intestinal tuberculosis from Crohn's disease in Asia]."
"26",27283524,2017,"The effect of surgery on the outcome of treatment for multidrug-resistant tuberculosis: a systematic review and meta-analysis."
"27",27156620,2017,"HIV-1 and the Mycobacterium tuberculosis granuloma: A systematic review and meta-analysis."
"28",27149116,2017,"Latent Tuberculosis in Pregnancy: A Systematic Review."
"29",27003337,2017,"Association of rs4331426 and rs2057178 with Risk of Tuberculosis: Evidence from a Meta-Analysis."
"30",27015211,2016,"Accuracy of the Bronchoalveolar Lavage Enzyme-Linked Immunospot Assay for the Diagnosis of Pulmonary Tuberculosis: A Meta-analysis."
"31",27007773,2016,"Detection of lipoarabinomannan (LAM) in urine is an independent predictor of mortality risk in patients receiving treatment for HIV-associated tuberculosis in sub-Saharan Africa: a systematic review and meta-analysis."
"32",26934724,2016,"GenoType MTBDRplus Assay for Rapid Detection of Multidrug Resistance in Mycobacterium tuberculosis: A Meta-Analysis."
"33",26732005,2016,"Xpert MTB/RIF Assay for Pulmonary Tuberculosis and Rifampicin Resistance in Children: a Meta-Analysis."
"34",26722430,2016,"The association between CD209 gene polymorphisms and pulmonary tuberculosis susceptibility: a meta-analysis."
"35",26688538,2016,"Association of human leukocyte antigen DRB1 polymorphism and tuberculosis: a meta-analysis."
"36",26648113,2016,"Sensitivity and specificity of Cobas TaqMan MTB real-time polymerase chain reaction for culture-proven Mycobacterium tuberculosis: meta-analysis of 26999 specimens from 17 Studies."
"37",26634553,2016,"Association between HLA-DRB1 alleles and tuberculosis: a meta-analysis."
"38",26614191,2016,"Risk of active tuberculosis in chronic kidney disease: a systematic review and meta-analysis."
"39",26503802,2016,"Body Fluid Interferon-γ Release Assay for Diagnosis of Extrapulmonary Tuberculosis in Adults: A Systematic Review and Meta-Analysis."
"40",26436408,2016,"Accuracy of enzyme-linked immunospot assay for diagnosis of pleural tuberculosis: a meta-analysis."
"41",26345791,2016,"Associations between tumor necrosis factor-α polymorphisms and susceptibility to pulmonary tuberculosis: meta-analysis."
"42",26330006,2016,"Lack of Association Between the IL1B (-511 and +3954), IL1RN VNTR Polymorphisms and Tuberculosis Risk: A Meta-analysis."
"43",26275647,2016,"Outcomes of Chinese herb medicine for the treatment of multidrug-resistant tuberculosis: a systematic review and meta-analysis."
"44",26269299,2016,"Diagnostic Efficacy and Safety of Endobronchial Ultrasound-Guided Transbronchial Needle Aspiration in Intrathoracic Tuberculosis: A Meta-analysis."
"45",26129810,2016,"A Systematic Review of Studies Evaluating the Cost Utility of Screening High-Risk Populations for Latent Tuberculosis Infection."
"46",26125816,2016,"Vitamin D receptor FokI gene polymorphism and tuberculosis susceptibility: a meta-analysis."
"47",26125747,2016,"Systematic meta-analysis of the association between monocyte chemoattractant protein-1 -2518A/G polymorphism and risk of tuberculosis."
"48",26056112,2016,"Relationship of HLA-DRB1 gene polymorphism with susceptibility to pulmonary tuberculosis: updated meta-analysis."
"49",26000446,2016,"Early versus Delayed Antiretroviral Therapy for HIV and Tuberculosis Co-Infected Patients: A Systematic Review and Meta-Analysis of Randomized Controlled Trials."
"50",25965982,2016,"Diagnostic value of nucleic acid amplification tests on bronchoalveolar lavage fluid for smear-negative pulmonary tuberculosis: a meta-analysis."
"51",25964137,2016,"Moxifloxacin plus standard first-line therapy in the treatment of pulmonary tuberculosis: A meta-analysis."
"52",25938683,2016,"A serum vitamin D level <25nmol/l pose high tuberculosis risk: a meta-analysis."
"53",25861717,2016,"Chinese herbal medicine as adjuvant treatment to chemotherapy for multidrug-resistant tuberculosis (MDR-TB): A systematic review of randomised clinical trials."
"54",25851739,2016,"Latent tuberculosis infection screening in immigrants to low-incidence countries: a meta-analysis."
"55",25812013,2016,"Comparative meta-analysis of tuberculosis contact investigation interventions in eleven high burden countries."
"56",25809770,2016,"Tuberculosis and chronic respiratory disease: a systematic review."
"57",25807385,2016,"Factors associated with patient and provider delays for tuberculosis diagnosis and treatment in Asia: a systematic review and meta-analysis."
"58",25787085,2016,"Polymorphisms in HLA-DRB1 gene and the risk of tuberculosis: a meta-analysis of 31 studies."
"59",25376466,2016,"Screening of latent tuberculosis infection by interferon-γ release assays in rheumatic patients: a systemic review and meta-analysis."
"60",25189558,2016,"Effectiveness of directly observed treatment of tuberculosis: a systematic review of controlled studies."
"61",25003251,2016,"TIRAP C539T polymorphism contributes to tuberculosis susceptibility: evidence from a meta-analysis."
"62",26786217,2016,"The extrapulmonary dissemination of tuberculosis: A meta-analysis."
"63",26550176,2015,"Accuracy of bronchoalveolar lavage enzyme-linked immunospot assay to diagnose smear-negative tuberculosis: a meta-analysis."
"64",26309718,2015,"Association of Vitamin D receptor gene TaqI polymorphisms with tuberculosis susceptibility: a meta-analysis."
"65",26118887,2015,"Second-hand smoke and the risk of tuberculosis: a systematic review and a meta-analysis."
"66",25948059,2015,"Community-based directly observed therapy (DOT) versus clinic DOT for tuberculosis: a systematic review and meta-analysis of comparative effectiveness."
"67",25937888,2015,"Comparative efficacy and acceptability of five anti-tubercular drugs in treatment of multidrug resistant tuberculosis: a network meta-analysis."
"68",25905052,2015,"The CD4+/CD8+ Ratio in Pulmonary Tuberculosis: Systematic and Meta-Analysis Article."
"69",25889916,2015,"Association of polymorphisms in Toll-like receptors 4 and 9 with risk of pulmonary tuberculosis: a meta-analysis."
"70",25698521,2015,"Efficacy and Safety of Posterior Versus Combined Posterior and Anterior Approach for the Treatment of Spinal Tuberculosis: A Meta-Analysis."
"71",25633004,2015,"Systematic review with meta-analyses and critical appraisal of clinical prediction rules for pulmonary tuberculosis in hospitals."
"72",25391135,2015,"The impact of antiretroviral therapy on mortality in HIV positive people during tuberculosis treatment: a systematic review and meta-analysis."
"73",25340701,2015,"Modeling of novel diagnostic strategies for active tuberculosis - a systematic review: current practices and recommendations."
"74",25097082,2015,"Treatment outcomes of patients with multidrug-resistant and extensively drug-resistant tuberculosis according to drug susceptibility testing to first- and second-line drugs: an individual patient data meta-analysis."
"75",25091944,2015,"The association between C-159T polymorphism in CD14 gene and susceptibility to tuberculosis: a meta-analysis."
"76",24993150,2015,"Diagnostic accuracy of IL-2 for the diagnosis of latent tuberculosis: a systematic review and meta-analysis."
"77",24970465,2015,"Interferon-γ release assay for the diagnosis of latent Mycobacterium tuberculosis infection in children younger than 5 years: a meta-analysis."
"78",24911886,2015,"Nevirapine versus efavirenz for patients co-infected with HIV and tuberculosis: a systematic review and meta-analysis."
"79",24910240,2015,"Systematic review with meta-analysis: accuracy of interferon-gamma releasing assay and anti-Saccharomyces cerevisiae antibody in differentiating intestinal tuberculosis from Crohn's disease in Asians."
"80",24903801,2015,"Indoor air pollution from solid fuel and tuberculosis: a systematic review and meta-analysis."
"81",24821849,2015,"Risk of tuberculosis in patients with chronic immune-mediated inflammatory diseases treated with biologics and tofacitinib: a systematic review and meta-analysis of randomized controlled trials and long-term extension studies."
"82",24810548,2015,"A meta-analysis of P2X7 gene-762T/C polymorphism and pulmonary tuberculosis susceptibility."
"83",24733156,2015,"Risk factors for tuberculosis in foreign-born people (FBP) in Italy: a systematic review and meta-analysis."
"84",24629577,2015,"Diagnostic value of adenosine deaminase in ascites for tuberculosis ascites: a meta-analysis."
"85",24607341,2015,"The association between CYP2E1 polymorphisms and hepatotoxicity due to anti-tuberculosis drugs: a meta-analysis."
"86",24336911,2015,"Protection by BCG vaccine against tuberculosis: a systematic review of randomized controlled trials."
"87",25419343,2014,"Diagnosis of tuberculosis pleurisy with adenosine deaminase (ADA): a systematic review and meta-analysis."
"88",25111745,2014,"Treatment of latent tuberculosis infection: a network meta-analysis."
"89",25097193,2014,"Effect of BCG vaccination against Mycobacterium tuberculosis infection in children: systematic review and meta-analysis."
"90",24670705,2014,"Value of procalcitonin in differentiating pulmonary tuberculosis from other pulmonary infections: a meta-analysis."
"91",24555672,2014,"Clinical efficacy of posterior versus anterior instrumentation for the treatment of spinal tuberculosis in adults: a meta-analysis."
"92",24482693,2014,"Diagnostic accuracy of interferon gamma-induced protein 10 for tuberculosis: a meta-analysis."
"93",24349552,2014,"Vitamin D receptor gene polymorphisms on the risk of tuberculosis, a meta-analysis of 29 case-control studies."
"94",24307809,2014,"Effectiveness of interferon-gamma release assays for differentiating intestinal tuberculosis from Crohn's disease: a meta-analysis."
"95",24295439,2014,"Mobile phone text messaging for promoting adherence to anti-tuberculosis treatment: a systematic review."
"96",24206409,2014,"Frequency of tuberculosis in anthracosis of the lung: a systematic review."
"97",24125453,2014,"Contribution of CD14-159C/T polymorphism to tuberculosis susceptibility: a meta-analysis."
"98",24046527,2014,"The -159C/T polymorphism in the CD14 gene and tuberculosis risk: a meta-analysis."
"99",24045167,2014,"Management of spinal tuberculosis: a systematic review and meta-analysis."
"100",24021245,2014,"Systematic review and meta-analysis of the current evidence on the duration of protection by bacillus Calmette-Guérin vaccination against tuberculosis."
"101",23885006,2014,"High-resolution melting curve analysis for rapid detection of rifampin resistance in Mycobacterium tuberculosis: a meta-analysis."
"102",23770267,2014,"The CD14--159C/T polymorphisms and the risks of tuberculosis: a meta-analysis."
"103",23741383,2014,"CD14 -159 C>T gene polymorphism with increased risk of tuberculosis: evidence from a meta-analysis."
"104",23652030,2014,"A systematic review of the association between pulmonary tuberculosis and the development of chronic airflow obstruction in adults."
"105",23592124,2014,"Mannose-binding lectin two gene polymorphisms and tuberculosis susceptibility in Chinese population: a meta-analysis."
"106",23222871,2014,"Scoring systems using chest radiographic features for the diagnosis of pulmonary tuberculosis in adults: a systematic review."
"107",23457502,2013,"A systematic review of reported cost for smear and culture tests during multidrug-resistant tuberculosis treatment."
"108",23369413,2013,"Corticosteroids for prevention of mortality in people with tuberculosis: a systematic review and meta-analysis."
"109",23277397,2013,"Slow N-acetyltransferase 2 genotype contributes to anti-tuberculosis drug-induced hepatotoxicity: a meta-analysis."
"110",23200920,2013,"Lack of association between Toll-like receptor 4 gene Asp299Gly and Thr399Ile polymorphisms and tuberculosis susceptibility: a meta-analysis."
"111",23180033,2013,"Meta-analysis: the association between HIV infection and extrapulmonary tuberculosis."
"112",23144818,2013,"Use of anti-retroviral therapy in tuberculosis patients on second-line anti-TB regimens: a systematic review."
"113",23131254,2013,"CYP2E1 RsaI/PstI polymorphism and risk of anti-tuberculosis drug-induced liver injury: a meta-analysis."
"114",23130953,2013,"Systematic review and meta-analysis of the associations between indoor air pollution and tuberculosis."
"115",22911807,2013,"Association between CD209 -336A/G and -871A/G polymorphisms and susceptibility of tuberculosis: a meta-analysis."
"116",22833244,2013,"Evaluation of interferon-gamma release assays for the diagnosis of tuberculosis: an updated meta-analysis."
"117",22553928,2013,"Association between the CD209 promoter -336A/G polymorphism and susceptibility to tuberculosis: a meta-analysis."
"118",22952439,2012,"Multidrug resistant pulmonary tuberculosis treatment regimens and patient outcomes: an individual patient data meta-analysis of 9,153 patients."
"119",22911011,2012,"Antiretroviral therapy for prevention of tuberculosis in adults with HIV: a systematic review and meta-analysis."
"120",22691368,2012,"SP110 gene polymorphisms and tuberculosis susceptibility: a systematic review and meta-analysis based on 10 624 subjects."
"121",22613404,2012,"Social behaviour risk factors for drug resistant tuberculosis in mainland China: a meta-analysis."
"122",21909406,2012,"Mycobacterium vaccae as adjuvant therapy to anti-tuberculosis chemotherapy in never-treated tuberculosis patients: a meta-analysis."
"123",21864611,2012,"The +874T/A polymorphism in the interferon-γ gene and tuberculosis risk: an update by meta-analysis."
"124",21735105,2012,"TNF-308 gene polymorphism and tuberculosis susceptibility: a meta-analysis involving 18 studies."
"125",21738585,2011,"Assessing tuberculosis case fatality ratio: a meta-analysis."
"126",21722362,2011,"The impact of diabetes on tuberculosis treatment outcomes: a systematic review."
"127",21419702,2011,"Meta-analysis on the association of TIRAP S180L variant and tuberculosis susceptibility."
"128",21283567,2011,"SLC11A1 (NRAMP1) polymorphisms and tuberculosis susceptibility: updated systematic review and meta-analysis."
"129",21209936,2011,"The effect of tuberculosis on mortality in HIV positive people: a meta-analysis."
"130",21203587,2011,"Tuberculosis incidence in prisons: a systematic review."
"131",21195001,2011,"Fluoroquinolones are associated with delayed treatment and resistance in tuberculosis: a systematic review and meta-analysis."
"132",21030451,2011,"Interferon-γ release assays for the diagnosis of latent Mycobacterium tuberculosis infection: a systematic review and meta-analysis."
"133",20958887,2011,"Bi-directional screening for tuberculosis and diabetes: a systematic review."
"134",20847080,2011,"Interferon-γ release assays for the diagnosis of active tuberculosis: a systematic review and meta-analysis."
"135",20668134,2011,"PCR-single-strand conformational polymorphism method for rapid detection of rifampin-resistant Mycobacterium tuberculosis: systematic review and meta-analysis."
"136",20353364,2010,"Treatment of active tuberculosis in HIV-coinfected patients: a systematic review and meta-analysis."
"137",20156481,2010,"Mycobacterium vaccae vaccine to prevent tuberculosis in high risk people: a meta-analysis."
"138",20077739,2010,"[A systematic review on the protective efficacy of BCG against children tuberculosis meningitis and millet tuberculosis]."
"139",19578224,2010,"Intermittent or daily short course chemotherapy for tuberculosis in children: meta-analysis of randomized controlled trials."
"140",16981342,2010,"[Meta-analysis on NRAMP1 gene polymorphisms and tuberculosis susceptibility in East-Asia population]."
"141",19144797,2009,"Diagnostic accuracy of in-house PCR for pulmonary tuberculosis in smear-positive patients: meta-analysis and metaregression."
"142",19105874,2009,"Risk factors associated with recent transmission of tuberculosis: systematic review and meta-analysis."
"143",18702821,2008,"Alcohol use as a risk factor for tuberculosis - a systematic review."
"144",18425258,2008,"Evaluation of adenosine deaminase in the diagnosis of pleural tuberculosis: a Brazilian meta-analysis."
"145",17266837,2007,"A systematic review of rapid diagnostic tests for the detection of tuberculosis infection."
"146",16466030,2006,"SLC11A1 (formerly NRAMP1) gene polymorphisms and tuberculosis susceptibility: a meta-analysis."
"147",16254056,2006,"Risk factors for multidrug resistant tuberculosis in Europe: a systematic review."
"148",16191144,2006,"Validity of clinical prediction rules for isolating inpatients with suspected tuberculosis. A systematic review."
"149",11692305,2001,"The impact of human immunodeficiency virus type 1 on infectiousness of tuberculosis: a meta-analysis."
"150",29986102,NA,"An overview of the case fatality of inpatient severe acute malnutrition in Ethiopia and its association with human immunodeficiency virus/tuberculosis comorbidity-a systematic review and meta-analysis."
"151",29969463,NA,"Adherence interventions and outcomes of tuberculosis treatment: A systematic review and meta-analysis of trials and observational studies."
"152",29962550,NA,"Cash interventions to improve clinical outcomes for pulmonary tuberculosis: systematic review and meta-analysis."
"153",29781872,NA,"NAT2 ultra-slow acetylator and risk of anti-tuberculosis drug-induced liver injury: a genotype-based meta-analysis."
"154",29764477,NA,"Meta-analysis of the prevalence of tuberculosis in diabetic patients and its association with cigarette smoking in African and Asian countries."
"155",29637889,NA,"The effectiveness and cost-effectiveness of screening for latent tuberculosis among migrants in the EU/EEA: a systematic review."
"156",29634772,NA,"Linking private, for-profit providers to public sector services for HIV and tuberculosis co-infected patients: A systematic review."
"157",29554144,NA,"Tuberculosis treatment outcomes in Ethiopia from 2003 to 2016, and impact of HIV co-infection and prior drug exposure: A systematic review and meta-analysis."
"158",29326332,NA,"The impact of digital health technologies on tuberculosis treatment: a systematic review."
"159",29280783,NA,"Isoniazid for the Prevention of Tuberculosis in HIV-Infected Children: A Systematic Review and Meta-Analysis."
"160",29225476,NA,"Association between the IL-6 gene polymorphism and tuberculosis risk: a meta-analysis."
"161",29198550,NA,"The susceptibility of anti-tuberculosis drug-induced liver injury and chronic hepatitis C infection: A systematic review and meta-analysis."
"162",29156011,NA,"Pulmonary resection for patients with multidrug-resistant tuberculosis based on survival outcomes: a systematic review and meta-analysis."
"163",29070061,NA,"Effectiveness of real-time polymerase chain reaction assay for the detection of Mycobacterium tuberculosis in pathological samples: a systematic review and meta-analysis."
"164",28875155,NA,"Risk of Tuberculosis Infection and Disease for Health Care Workers: An Updated Meta-Analysis."
"165",28676032,NA,"Is Anticoagulation with Novel Oral Anticoagulants an Effective Treatment for Tuberculosis Patients not Achieving a Therapeutic Range with Vitamin K Antagonists? A Systematic Review."
"166",28522943,NA,"Accuracy of computed tomographic features in differentiating intestinal tuberculosis from Crohn's disease: a systematic review with meta-analysis."
"167",28439071,NA,"Diabetes mellitus and the risk of multidrug resistant tuberculosis: a meta-analysis."
"168",28043498,NA,"Multidrug-resistant tuberculosis in Ethiopian settings and its association with previous antituberculosis treatment: A systematic review and meta-analysis."
"169",27862893,NA,"Maternal and perinatal mortality and morbidity associated with tuberculosis during pregnancy and the postpartum period: a systematic review and meta-analysis."
"170",27695504,NA,"Vitamin D receptor gene FokI polymorphisms and tuberculosis susceptibility: a meta-analysis."
"171",27588089,NA,"Risk of tuberculosis during infliximab therapy for inflammatory bowel disease, rheumatoid arthritis, and spondyloarthropathy: A meta-analysis."
"172",26600612,NA,"Interventions to improve adherence to treatment for paediatric tuberculosis in low- and middle-income countries: a systematic review and meta-analysis."
